word_key,word_forms,n_occurrences,n_sources,roles,appears_as_critical_distractor,appears_as_list_word,source_papers,datasets,critical_distractor_for_lists,list_word_in_lists,associated_critical_items_when_list_word,mean_item_log_frequency_available,mean_item_BAS_to_critical_available,mean_item_FAS_from_critical_available,occurrences_json
stress,Stress,1,1,critical_distractor,True,False,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,brainerd2020_120::stress,,,1.46,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::stress"", ""critical_item"": ""Stress"", ""role"": ""critical_distractor"", ""position"": ""CD""}]"
stretch,stretch,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::rubber,rubber,2.87448181769947,0.0,0.027,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::rubber"", ""critical_item"": ""rubber"", ""role"": ""list_word"", ""position"": ""T15""}]"
strict,Strict,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::rule,rule,1.42,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::rule"", ""critical_item"": ""Rule"", ""role"": ""list_word"", ""position"": ""T4""}]"
string,String,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::rope,rope,1.53,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::rope"", ""critical_item"": ""Rope"", ""role"": ""list_word"", ""position"": ""T2""}]"
stripes,stripes,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::flag,flag,2.5092025223311,0.177,0.014,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::flag"", ""critical_item"": ""flag"", ""role"": ""list_word"", ""position"": ""T6""}]"
strong,strong,2,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::health; roediger2001_55::man,health; man,3.64650175003161,0.01,0.0065,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::health"", ""critical_item"": ""health"", ""role"": ""list_word"", ""position"": ""T8""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::man"", ""critical_item"": ""man"", ""role"": ""list_word"", ""position"": ""T8""}]"
structure,Structure,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::building,building,1.92,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::building"", ""critical_item"": ""Building"", ""role"": ""list_word"", ""position"": ""T1""}]"
student,Student,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::class,class,1.68,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::class"", ""critical_item"": ""Class"", ""role"": ""list_word"", ""position"": ""T3""}]"
subjects,subjects,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::king,king,2.55144999797288,0.0,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::king"", ""critical_item"": ""king"", ""role"": ""list_word"", ""position"": ""T11""}]"
suburb,suburb,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::city,city,,0.265,0.01,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::city"", ""critical_item"": ""city"", ""role"": ""list_word"", ""position"": ""T13""}]"
subway,subway,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::city,city,,0.0,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::city"", ""critical_item"": ""city"", ""role"": ""list_word"", ""position"": ""T6""}]"
succeed,Succeed,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::famous,famous,1.4,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::famous"", ""critical_item"": ""Famous"", ""role"": ""list_word"", ""position"": ""T1""}]"
sugar,Sugar; sugar,2,2,list_word,False,True,"Brainerd, Chang, & Bialer (2020); Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Brainerd2020_120_4word_lists; Roediger2001_55_15word_lists,,brainerd2020_120::sweet; roediger2001_55::sweet,sweet,2.4024408573277247,0.433,0.061,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::sweet"", ""critical_item"": ""Sweet"", ""role"": ""list_word"", ""position"": ""T3""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::sweet"", ""critical_item"": ""sweet"", ""role"": ""list_word"", ""position"": ""T3""}]"
suggestion,Suggestion,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::comment,comment,1.66,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::comment"", ""critical_item"": ""Comment"", ""role"": ""list_word"", ""position"": ""T4""}]"
suit,suit,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::man,man,3.54406804435028,0.074,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::man"", ""critical_item"": ""man"", ""role"": ""list_word"", ""position"": ""T14""}]"
sum,Sum,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::add,add,1.69,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::add"", ""critical_item"": ""Add"", ""role"": ""list_word"", ""position"": ""T4""}]"
summer,summer,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::butterfly,butterfly,3.60346915973384,0.0,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::butterfly"", ""critical_item"": ""butterfly"", ""role"": ""list_word"", ""position"": ""T11""}]"
summit,summit,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::mountain,mountain,2.23299611039215,0.108,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::mountain"", ""critical_item"": ""mountain"", ""role"": ""list_word"", ""position"": ""T4""}]"
sun,Sun,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::drug,drug,2.29,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::drug"", ""critical_item"": ""Drug"", ""role"": ""list_word"", ""position"": ""T4""}]"
supreme,supreme,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::justice,justice,2.65127801399814,0.021,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::justice"", ""critical_item"": ""justice"", ""role"": ""list_word"", ""position"": ""T12""}]"
sure,sure,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::swift,swift,,0.0,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::swift"", ""critical_item"": ""swift"", ""role"": ""list_word"", ""position"": ""T12""}]"
surgeon,Surgeon; surgeon,2,2,list_word,False,True,"Brainerd, Chang, & Bialer (2020); Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Brainerd2020_120_4word_lists; Roediger2001_55_15word_lists,,brainerd2020_120::equal; roediger2001_55::doctor,doctor; equal,1.99188098041435,0.479,0.04,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::equal"", ""critical_item"": ""Equal"", ""role"": ""list_word"", ""position"": ""T4""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::doctor"", ""critical_item"": ""doctor"", ""role"": ""list_word"", ""position"": ""T13""}]"
sweat,Sweat,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::sorry,sorry,1.19,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::sorry"", ""critical_item"": ""Sorry"", ""role"": ""list_word"", ""position"": ""T3""}]"
sweep,sweep,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::trash,trash,2.68663626926229,0.0,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::trash"", ""critical_item"": ""trash"", ""role"": ""list_word"", ""position"": ""T9""}]"
sweeper,sweeper,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::carpet,carpet,1.51851393987789,0.0,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::carpet"", ""critical_item"": ""carpet"", ""role"": ""list_word"", ""position"": ""T5""}]"
sweet,Sweet; sweet,3,2,critical_distractor; list_word,True,True,"Brainerd, Chang, & Bialer (2020); Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Brainerd2020_120_4word_lists; Roediger2001_55_15word_lists,brainerd2020_120::sweet; roediger2001_55::sweet,roediger2001_55::bitter,bitter,3.259722471808947,0.02,0.435,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::sweet"", ""critical_item"": ""Sweet"", ""role"": ""critical_distractor"", ""position"": ""CD""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::bitter"", ""critical_item"": ""bitter"", ""role"": ""list_word"", ""position"": ""T1""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::sweet"", ""critical_item"": ""sweet"", ""role"": ""critical_distractor"", ""position"": ""CD""}]"
swift,swift,1,1,critical_distractor,True,False,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,roediger2001_55::swift,,,2.29666519026153,,,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::swift"", ""critical_item"": ""swift"", ""role"": ""critical_distractor"", ""position"": ""CD""}]"
swim,swim,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::river,river,3.21031851982623,0.0,0.016,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::river"", ""critical_item"": ""river"", ""role"": ""list_word"", ""position"": ""T7""}]"
swivel,swivel,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::chair,chair,1.56820172406699,0.593,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::chair"", ""critical_item"": ""chair"", ""role"": ""list_word"", ""position"": ""T11""}]"
symbol,symbol,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::flag,flag,2.64246452024212,0.014,0.021,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::flag"", ""critical_item"": ""flag"", ""role"": ""list_word"", ""position"": ""T3""}]"
symphony,symphony,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::music,music,2.26007138798507,0.329,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::music"", ""critical_item"": ""music"", ""role"": ""list_word"", ""position"": ""T11""}]"
syringe,syringe,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::needle,needle,2.0,0.52,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::needle"", ""critical_item"": ""needle"", ""role"": ""list_word"", ""position"": ""T13""}]"
table,Table; table,3,2,list_word,False,True,"Brainerd, Chang, & Bialer (2020); Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Brainerd2020_120_4word_lists; Roediger2001_55_15word_lists,,brainerd2020_120::chair; roediger2001_55::chair; roediger2001_55::lamp,chair; lamp,3.294285058033967,0.378,0.1665,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::chair"", ""critical_item"": ""Chair"", ""role"": ""list_word"", ""position"": ""T4""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::chair"", ""critical_item"": ""chair"", ""role"": ""list_word"", ""position"": ""T1""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::lamp"", ""critical_item"": ""lamp"", ""role"": ""list_word"", ""position"": ""T3""}]"
tack,tack,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::carpet,carpet,2.03742649794062,0.0,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::carpet"", ""critical_item"": ""carpet"", ""role"": ""list_word"", ""position"": ""T6""}]"
talent,Talent,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::devil,devil,1.32,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::devil"", ""critical_item"": ""Devil"", ""role"": ""list_word"", ""position"": ""T4""}]"
tall,tall,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::high,high,3.21748394421391,0.0,0.02,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::high"", ""critical_item"": ""high"", ""role"": ""list_word"", ""position"": ""T4""}]"
tamber,tamber,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::lion,lion,1.380211241711606,0.489,0.021,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::lion"", ""critical_item"": ""lion"", ""role"": ""list_word"", ""position"": ""T4""}]"
tape,Tape,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::record,record,1.42,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::record"", ""critical_item"": ""Record"", ""role"": ""list_word"", ""position"": ""T4""}]"
tar,Tar,1,1,list_word,False,True,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,,brainerd2020_120::roof,roof,0.74,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::roof"", ""critical_item"": ""Roof"", ""role"": ""list_word"", ""position"": ""T3""}]"
tarantula,tarantula,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::spider,spider,1.67209785793572,0.744,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::spider"", ""critical_item"": ""spider"", ""role"": ""list_word"", ""position"": ""T8""}]"
tart,tart,1,1,list_word,False,True,"Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Roediger2001_55_15word_lists,,roediger2001_55::sweet,sweet,2.0899051114394,0.223,0.0,"[{""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::sweet"", ""critical_item"": ""sweet"", ""role"": ""list_word"", ""position"": ""T14""}]"
task,Task,1,1,critical_distractor,True,False,"Brainerd, Chang, & Bialer (2020)",Brainerd2020_120_4word_lists,brainerd2020_120::task,,,1.94,,,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::task"", ""critical_item"": ""Task"", ""role"": ""critical_distractor"", ""position"": ""CD""}]"
taste,Taste; taste,3,2,critical_distractor; list_word,True,True,"Brainerd, Chang, & Bialer (2020); Roediger et al. (2001) 55-list DRM pool, augmented with uploaded 2024 supplementary workbook metrics",Brainerd2020_120_4word_lists; Roediger2001_55_15word_lists,brainerd2020_120::taste,roediger2001_55::bitter; roediger2001_55::sweet,bitter; sweet,2.8753130948098264,0.0475,0.0395,"[{""dataset"": ""Brainerd2020_120_4word_lists"", ""list_id"": ""brainerd2020_120::taste"", ""critical_item"": ""Taste"", ""role"": ""critical_distractor"", ""position"": ""CD""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::bitter"", ""critical_item"": ""bitter"", ""role"": ""list_word"", ""position"": ""T3""}, {""dataset"": ""Roediger2001_55_15word_lists"", ""list_id"": ""roediger2001_55::sweet"", ""critical_item"": ""sweet"", ""role"": ""list_word"", ""position"": ""T6""}]"
